itemid,name,item_type,stack_size,flags,ah_category,base_sell,gm_only,no_auction,scroll,can_equip,no_sale,exclusive,rare,is_equipment,is_weapon,is_usable,is_furnishing,equipment_level,equipment_ilevel,equipment_su_level,vendor_item,craft_input,craft_nq_output,craft_hq_output,desynth_input,desynth_output,restricted_craft_input,restricted_nq_output,restricted_hq_output,craft_recipe_count,craft_min_skill,craft_max_skill,craft_content_tags,fishing,fishing_skill_level,fishing_rarity,fishing_legendary,fishing_required_keyitem,fishing_quest_only,fishing_contest,fishing_disabled,mob_drop,mob_drop_list_count,mob_group_count,mob_pool_count,mob_zone_count,mob_drop_types,mob_spawn_types,mob_respawn_min,mob_respawn_max,mob_item_rate_min,mob_item_rate_max,mob_group_rate_min,mob_group_rate_max,mob_content_tags,provenance_tags,provenance_confidence,provenance_known
1912,aura_of_voracity,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1913,sin_of_indignation,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1914,sin_of_indolence,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1915,sin_of_indulgence,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1916,sin_of_invidiousness,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1917,sin_of_insolence,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1918,sin_of_infatuation,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1919,sin_of_intemperance,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1920,piece_of_ultimas_cerebrum,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1921,piece_of_ultimas_heart,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1922,segment_of_ultimas_claw,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1923,segment_of_ultimas_leg,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1924,segment_of_ultimas_tail,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1925,piece_of_omegas_eye,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1926,piece_of_omegas_heart,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1927,segment_of_omegas_foreleg,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1928,segment_of_omegas_hind_leg,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1929,segment_of_omegas_tail,1,1,61520,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1930,square_of_ecarlate_cloth,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1931,argyro_rivet,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1932,utopian_gold_thread,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1933,ancient_brass_ingot,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1934,square_of_benedict_silk,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1935,spool_of_benedict_yarn,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1936,square_of_diabolic_silk,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1937,spool_of_diabolic_yarn,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1938,spool_of_ruby_silk_thread,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1939,square_of_cardinal_cloth,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1940,square_of_supple_skin,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1941,spool_of_light_filament,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1942,chunk_of_snowy_cermet,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1943,white_rivet,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1944,dark_orichalcum_ingot,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1945,black_rivet,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1946,square_of_smalt_leather,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1947,fetid_lanolin_cube,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1948,spool_of_coiled_yarn,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1949,square_of_brown_doeskin,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1950,spool_of_chameleon_yarn,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1951,square_of_charcoal_cotton,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1952,spool_of_scarlet_odoshi,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1953,sheet_of_kurogane,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1954,plaited_cord,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1955,pot_of_ebony_lacquer,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1956,sheet_of_cobalt_mythril,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1957,blue_rivet,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1958,spool_of_glittering_yarn,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1959,square_of_astral_leather,1,12,28756,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,NPC_VENDOR,HIGH,1
1960,chocobo_return_ticket,1,1,61504,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1961,handful_of_gold_arrowheads,1,99,4,43,190,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,2,60.0,65.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
1962,handful_of_platinum_arrowheads,1,99,4,43,360,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,2,70.0,73.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
1963,square_of_magical_cotton_cloth,1,12,4,40,197,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,6,12.0,105.0,ABYSSEA|COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1964,square_of_magical_linen_cloth,1,12,4,40,361,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,2,22.0,36.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1965,square_of_magical_silk_cloth,1,12,4,40,871,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,2,53.0,66.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1966,spool_of_brilliant_gold_thread,1,12,4,40,953,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,3,41.0,83.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1967,spool_of_dull_gold_thread,1,12,4,40,953,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,3,41.0,83.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1968,spool_of_shiny_gold_thread,1,12,4,40,495,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,3,41.0,83.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1969,square_of_rugged_bugard_leather,1,12,4,41,442,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,4,24.0,92.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1970,square_of_tough_bugard_leather,1,12,4,41,450,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,4,24.0,92.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1971,square_of_soft_bugard_leather,1,12,4,41,442,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,4,24.0,92.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1972,square_of_glossy_bugard_leather,1,12,4,41,320,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,4,24.0,92.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1973,vivio_femur,1,12,4,42,246,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,2,15.0,29.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
1974,vivio_crab_shell,1,12,4,42,390,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,2,41.0,53.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1975,vivio_scorpion_claw,1,12,4,42,822,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,2,50.0,59.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1976,vivio_wyvern_scale,1,12,4,42,1020,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,2,73.0,92.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1977,square_of_vivio_sheep_leather,1,12,4,41,32,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,4,2.0,103.0,ABYSSEA|COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1978,square_of_bloody_ram_leather,1,12,4,41,320,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,3,35.0,71.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1979,cup_of_leech_saliva,1,12,4,44,170,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,2,62.0,73.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT,HIGH,1
1980,jar_of_antican_acid,1,12,4,50,700,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,2,67.0,87.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT,HIGH,1
1981,skull_locust,1,12,4,59,97,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,2,52.0,62.0,ABYSSEA|COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT,HIGH,1
1982,king_locust,1,12,4,59,20,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,1,52.0,52.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT,HIGH,1
1983,mushroom_locust,1,12,4,59,307,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,1,52.0,52.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT,HIGH,1
1984,snapping_mole,1,12,4,59,41,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,3,57.0,65.0,ABYSSEA|COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT,HIGH,1
1985,helmet_mole,1,12,4,59,714,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,3,57.0,65.0,ABYSSEA|COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_INPUT,HIGH,1
1986,orchid_chip,1,1,45136,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1987,charcoal_chip,1,1,45136,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1988,magenta_chip,1,1,45136,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,UNKNOWN,0
1989,dark_bronze_ingot,1,12,4,38,390,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,1,0,0,5,54.0,105.0,ABYSSEA|COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT|RESTRICTED_CRAFT_INPUT,HIGH,1
1990,dark_bronze_sheet,1,12,4,38,397,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,1,1,3,54.0,105.0,ABYSSEA|COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
1991,square_of_silver_brocade,1,12,4,40,2700,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,4,44.0,106.0,ABYSSEA|COP|TOAU,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
1992,square_of_holy_leather,1,12,4,41,812,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,0,0,0,0,0,1,87.0,87.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT,HIGH,1
1993,square_of_ether_leather,1,12,4,41,948,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,0,0,0,0,0,1,91.0,91.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT,HIGH,1
1994,square_of_ether_cotton,1,12,4,40,1496,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,0,0,0,0,0,1,91.0,91.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT,HIGH,1
1995,piece_of_ether_holly,1,12,4,43,517,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,0,0,0,0,0,1,91.0,91.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT,HIGH,1
1996,square_of_rainbow_velvet,1,12,4,40,2422,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,2,37.0,94.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
1997,square_of_sailcloth,1,12,4,40,1233,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,7,19.0,100.0,COP|TOAU|WOTG,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
1998,square_of_sheep_chammy,1,12,4,41,322,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,9,43.0,105.0,ABYSSEA|COP|TOAU|WOTG,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
1999,square_of_gold_brocade,1,12,4,40,1414,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,3,59.0,104.0,COP|TOAU|WOTG,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
2000,dark_adaman_ingot,1,12,4,38,1600,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,1,0,0,6,45.0,103.0,ABYSSEA|COP|WOTG,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT|RESTRICTED_CRAFT_INPUT,HIGH,1
2001,sheet_of_dark_adaman,1,12,4,38,1675,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,1,1,12,25.0,104.0,ABYSSEA|COP|TOAU|WOTG,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT|RESTRICTED_HQ_OUTPUT|RESTRICTED_NQ_OUTPUT,HIGH,1
2002,beast_horn,1,12,4,42,1057,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,0,0,0,0,0,1,69.0,69.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT,HIGH,1
2003,square_of_white_mouton,1,12,4,41,843,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,0,0,0,0,0,2,67.0,67.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT,HIGH,1
2004,ponze_of_carapace_powder,1,12,4,42,108,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,2,21.0,63.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_INPUT|CRAFT_NQ_OUTPUT,HIGH,1
2005,square_of_hunters_cotton,1,12,4,40,205,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,0,0,0,0,0,1,63.0,63.0,COP,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT,HIGH,1
2006,iyo_scale,1,12,4,38,2470,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,0,1,0,0,0,2,44.0,60.0,COP|WOTG,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,CRAFT_HQ_OUTPUT|CRAFT_NQ_OUTPUT|DESYNTH_OUTPUT,HIGH,1
