itemid,name,canonical_class,class_source,seller_policy_eligible,buyer_policy_eligible,seller_source,buyer_source,maturity,maturity_source,base_reason,overlay_reason,applied_overlays,policy_ready,pricing_ready,source_policy_family,source_gate_open,synthetic_supply_source_allowed,source_keep_protected,pricing_gate_required,live_seller_baseline,live_buyer_baseline,activation_ready,auto_live_promotion
2168,cerberus_claw,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,SOURCE_REVIEW,0,0,1,0,0,0,0,0
2169,cerberus_hide,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2170,square_of_cerberus_leather,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2171,colibri_beak,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,SOURCE_REVIEW,0,0,1,0,0,0,0,0
2172,hydra_scale,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2173,wamoura_cocoon,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2174,archaic_mirror,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2175,chunk_of_flan_meat,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
2176,fire_card,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2177,ice_card,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2178,wind_card,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2179,earth_card,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2180,thunder_card,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2181,water_card,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2182,light_card,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2183,dark_card,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2184,imperial_bronze_piece,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
2185,imperial_silver_piece,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
2186,imperial_mythril_piece,PROTECTED,candidate-market-policy,0,0,,,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2187,imperial_gold_piece,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
2188,wyvern_tailskin,PROTECTED,candidate-market-policy,0,0,,,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2189,fiendish_skin,PROTECTED,candidate-market-policy,0,0,,,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2190,???_sword,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2191,???_dagger,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2192,???_polearm,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2193,???_axe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2194,???_bow,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2195,???_gloves,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2196,???_footwear,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2197,chocotonic,NORMAL,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2198,water_spiders_web,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2199,spool_of_sparkstrand_thread,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2200,square_of_twill_damask,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2201,clump_of_tokopekko_wildgrass,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2202,clump_of_garidav_wildgrass,PROTECTED,candidate-market-policy,0,0,,,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2203,cupid_worm,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2204,parasite_worm,PROTECTED,candidate-market-policy,0,0,,,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2205,gregarious_worm,PROTECTED,candidate-market-policy,0,0,,,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2206,chocolixir,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2207,celerity_salad,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2208,ball_of_herb_paste,NORMAL,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2209,ball_of_worm_paste,NORMAL,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2210,ball_of_vegetable_paste,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2211,ball_of_carrot_paste,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2212,gunpowder_swathe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2213,handful_of_pine_nuts,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2214,bag_of_imperial_rice,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,SOURCE_REVIEW,0,0,1,0,0,0,0,0
2215,bag_of_cornstarch,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2216,lamp_marimo,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2217,lightning_band,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2218,lamian_claw_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2219,lamian_fang_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2220,lamian_bone_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2221,halvung_shakudo_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2222,halvung_bronze_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2223,halvung_brass_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2224,mamook_silverscale_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2225,mamook_tanscale_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2226,mamook_blackscale_key,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2227,mamool_ja_collar,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2228,chunk_of_luminium_ore,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2229,vial_of_chimera_blood,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2230,lambent_fire_cell,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2231,lambent_water_cell,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2232,lambent_earth_cell,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2233,lambent_wind_cell,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2234,wailing_shell,STAPLE,restricted-craft,0,1,,restricted-craft,GROWING,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2235,bag_of_wildgrass_seeds,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2236,bag_of_simsim,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2237,bag_of_imperial_flour,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2238,strobe,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2239,tension_spring,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2240,inhibitor,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2241,tension_spring_ii,STAPLE,restricted-craft,0,0,,restricted-craft,MATURE,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2242,mana_booster,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2243,loudspeaker,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2244,scanner,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2245,loudspeaker_ii,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2246,accelerator,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2247,scope,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2248,pattern_reader,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2249,accelerator_ii,STAPLE,restricted-craft,0,0,,restricted-craft,MATURE,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2250,shock_absorber,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2251,armor_plate,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2252,analyzer,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2253,armor_plate_ii,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2254,stabilizer,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2255,volt_gun,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2256,heat_seeker,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2257,stabilizer_ii,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2258,mana_jammer,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2259,heatsink,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2260,stealth_screen,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2261,mana_jammer_ii,STAPLE,restricted-craft,0,0,,restricted-craft,MATURE,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2262,auto-repair_kit,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2263,flashbulb,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2264,damage_gauge,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2265,auto-repair_kit_ii,STAPLE,restricted-craft,0,0,,restricted-craft,MATURE,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2266,mana_tank,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2267,mana_converter,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2268,mana_conserver,STAPLE,restricted-craft,0,0,,restricted-craft,ESTABLISHED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2269,mana_tank_ii,STAPLE,restricted-craft,0,0,,restricted-craft,MATURE,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_STACKABLE_COMMODITY,restricted-craft,0,1,,1,1,0,0,0,0,0,0
2270,bag_of_coffee_cherries,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2271,bag_of_coffee_beans,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2272,bowl_of_roast_coffee_beans,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2273,bowl_of_coffee_powder,STAPLE,candidate-market-policy,0,0,,,,,CURRENT_SEED_APPROVED,,,1,1,,1,1,0,0,1,1,1,0
2274,square_of_mohbwa_cloth,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2275,scintillant_ingot,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2276,???_headpiece,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2277,???_earring,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2278,???_ring,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2279,???_cape,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2280,???_sash,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2281,???_shield,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2282,???_necklace,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2283,???_ingot,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2284,???_potion,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2285,square_of_???_cloth,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2286,???_box,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2287,spool_of_karakul_thread,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2288,square_of_karakul_cloth,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2289,square_of_wamoura_cloth,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2290,chunk_of_imperial_cermet,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2291,bag_of_puk_fletchings,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2292,bag_of_apkallu_fletchings,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2293,handful_of_marid_tusk_arrowheads,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2294,handful_of_paralysis_arrowheads,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2295,clump_of_mohbwa_grass,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2296,spool_of_mohbwa_thread,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2297,handful_of_water_arrowheads,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2298,handful_of_wind_arrowheads,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2299,handful_of_earth_arrowheads,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2300,square_of_ebonite,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2301,square_of_polyflan,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2302,troll_bronze_ingot,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2303,troll_bronze_sheet,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2304,spool_of_wamoura_silk,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
2305,handful_of_auric_sand,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
2306,martial_ball_invite,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
2307,vial_of_jodys_acid,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
