itemid,name,candidate_class,candidate_reason,candidate_sell_capable,candidate_buy_capable,review_required,pricing_ready,policy_ready,activation_ready,future_activation_blocker,auto_live_promotion,current_seed_sell_allowed,current_seed_buy_allowed,current_market_class,item_type,vendor_item,has_vendor_price_floor,source_override_applied,source_override_class,source_override_types,source_override_reason,mob_source_class,has_ordinary_mob_source,has_notorious_mob_source,has_special_mob_source,craft_nq_output,craft_hq_output,restricted_nq_output,restricted_hq_output,fishing,rare,can_equip,stack_size,base_sell,rejection_reason
1903,vice_of_aspersion,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1904,ivory_chip,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1905,scarlet_chip,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1906,emerald_chip,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1907,silver_chip,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1908,cerulean_chip,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1909,smalt_chip,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1910,smoky_chip,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1911,aura_of_adulation,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1912,aura_of_voracity,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1913,sin_of_indignation,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1914,sin_of_indolence,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1915,sin_of_indulgence,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1916,sin_of_invidiousness,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1917,sin_of_insolence,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1918,sin_of_infatuation,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1919,sin_of_intemperance,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1920,piece_of_ultimas_cerebrum,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1921,piece_of_ultimas_heart,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1922,segment_of_ultimas_claw,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1923,segment_of_ultimas_leg,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1924,segment_of_ultimas_tail,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1925,piece_of_omegas_eye,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1926,piece_of_omegas_heart,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1927,segment_of_omegas_foreleg,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1928,segment_of_omegas_hind_leg,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1929,segment_of_omegas_tail,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1930,square_of_ecarlate_cloth,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1931,argyro_rivet,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1932,utopian_gold_thread,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1933,ancient_brass_ingot,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1934,square_of_benedict_silk,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1935,spool_of_benedict_yarn,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1936,square_of_diabolic_silk,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1937,spool_of_diabolic_yarn,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1938,spool_of_ruby_silk_thread,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1939,square_of_cardinal_cloth,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1940,square_of_supple_skin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1941,spool_of_light_filament,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1942,chunk_of_snowy_cermet,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1943,white_rivet,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1944,dark_orichalcum_ingot,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1945,black_rivet,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1946,square_of_smalt_leather,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1947,fetid_lanolin_cube,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1948,spool_of_coiled_yarn,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1949,square_of_brown_doeskin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1950,spool_of_chameleon_yarn,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1951,square_of_charcoal_cotton,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1952,spool_of_scarlet_odoshi,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1953,sheet_of_kurogane,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1954,plaited_cord,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1955,pot_of_ebony_lacquer,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1956,sheet_of_cobalt_mythril,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1957,blue_rivet,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1958,spool_of_glittering_yarn,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1959,square_of_astral_leather,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,12,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NO_BASE_SELL_VALUE|NPC_VENDOR|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1960,chocobo_return_ticket,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
1961,handful_of_gold_arrowheads,STAPLE,ORDINARY_STACKABLE_COMMODITY,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,99,190,NOT_SEED_SOURCE
1962,handful_of_platinum_arrowheads,STAPLE,ORDINARY_STACKABLE_COMMODITY,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,99,360,NOT_SEED_SOURCE
1963,square_of_magical_cotton_cloth,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,197,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT
1964,square_of_magical_linen_cloth,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,361,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1965,square_of_magical_silk_cloth,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,871,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1966,spool_of_brilliant_gold_thread,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,953,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1967,spool_of_dull_gold_thread,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,953,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1968,spool_of_shiny_gold_thread,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,495,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1969,square_of_rugged_bugard_leather,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,442,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1970,square_of_tough_bugard_leather,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,450,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1971,square_of_soft_bugard_leather,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,442,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1972,square_of_glossy_bugard_leather,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,320,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
1973,vivio_femur,STAPLE,CURRENT_SEED_APPROVED,1,1,0,1,1,1,CURRENT_SEED_ACTIVE,0,1,1,STAPLE,1,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,12,246,
1974,vivio_crab_shell,PROTECTED,RESTRICTED_CRAFT_OUTPUT_ONLY,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,1,0,0,0,,,,,0,0,0,0,0,1,1,0,0,0,12,390,KEYITEM_ONLY_NQ_OUTPUT|KEYITEM_ONLY_HQ_OUTPUT|NOT_SEED_SOURCE
