itemid,name,vendor_price_min,vendor_price_max,has_hard_floor,priced_source_count,vendor_source_count,gated_source_count,source_types,source_files
4638,SCROLL_OF_BANISH_III,77400,94600,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Tavnazian_Safehold/npcs/Mazuro-Oozuro.lua|scripts/zones/Tavnazian_Safehold/npcs/Nilerouche.lua
4641,SCROLL_OF_DIAGA,1165,1424,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4646,SCROLL_OF_BANISHGA,1165,1424,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4647,SCROLL_OF_BANISHGA_II,20000,20000,1,2,2,0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4651,SCROLL_OF_PROTECT,219,268,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4652,SCROLL_OF_PROTECT_II,6366,7781,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4653,SCROLL_OF_PROTECT_III,32000,32000,1,2,2,0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4654,SCROLL_OF_PROTECT_IV,76500,110000,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4655,SCROLL_OF_PROTECT_V,103882,126967,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua
4656,SCROLL_OF_SHELL,1584,1936,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4657,SCROLL_OF_SHELL_II,15840,19360,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4658,SCROLL_OF_SHELL_III,26244,26244,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4660,SCROLL_OF_SHELL_V,122350,149539,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua
4661,SCROLL_OF_BLINK,2097,2563,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4662,SCROLL_OF_STONESKIN,6958,8586,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4663,SCROLL_OF_AQUAVEIL,360,440,1,2,2,2,NATION,scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4664,SCROLL_OF_SLOW,828,1023,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua
4665,SCROLL_OF_HASTE,18000,22000,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4668,SCROLL_OF_BARFIRE,1760,1760,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4669,SCROLL_OF_BARBLIZZARD,3624,3624,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4670,SCROLL_OF_BARAERO,930,930,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4671,SCROLL_OF_BARSTONE,156,156,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4672,SCROLL_OF_BARTHUNDER,5754,5754,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4673,SCROLL_OF_BARWATER,360,360,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4674,SCROLL_OF_BARFIRA,1760,1760,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4675,SCROLL_OF_BARBLIZZARA,3624,3624,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4676,SCROLL_OF_BARAERA,930,930,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4677,SCROLL_OF_BARSTONRA,156,156,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4678,SCROLL_OF_BARTHUNDRA,5754,5754,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4679,SCROLL_OF_BARWATERA,360,360,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4680,SCROLL_OF_BARSLEEP,244,244,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4681,SCROLL_OF_BARPOISON,400,400,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4682,SCROLL_OF_BARPARALYZE,780,780,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4683,SCROLL_OF_BARBLIND,2030,2030,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4684,SCROLL_OF_BARSILENCE,4608,4608,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4685,SCROLL_OF_BARPETRIFY,15120,15120,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4686,SCROLL_OF_BARVIRUS,9600,9600,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4687,SCROLL_OF_RECALL_JUGNER,60750,60750,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4688,SCROLL_OF_RECALL_PASHH,60750,60750,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4689,SCROLL_OF_RECALL_MERIPH,60750,60750,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4690,SCROLL_OF_BARAMNESIA,27216,33264,1,1,1,0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4691,SCROLL_OF_BARAMNESRA,27216,33264,1,1,1,0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4694,SCROLL_OF_BARSLEEPRA,244,244,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4695,SCROLL_OF_BARPOISONRA,400,400,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4696,SCROLL_OF_BARPALARYZRA,780,780,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4697,SCROLL_OF_BARBLINDRA,2030,2030,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4698,SCROLL_OF_BARSILENCERA,4608,4608,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4699,SCROLL_OF_BARPETRA,15120,15120,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4700,SCROLL_OF_BARVIRA,9600,9600,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4701,SCROLL_OF_CURA,19656,24024,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua
4702,SCROLL_OF_SACRIFICE,60840,74360,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua
4703,SCROLL_OF_ESUNA,63180,77220,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua
4704,SCROLL_OF_AUSPICE,30294,37026,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua
4706,SCROLL_OF_ENLIGHT,100800,100800,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Mamaroon.lua
4707,SCROLL_OF_ENDARK,100800,100800,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Mamaroon.lua
4708,SCROLL_OF_ENFIRE,4644,5676,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4709,SCROLL_OF_ENBLIZZARD,3688,4507,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4710,SCROLL_OF_ENAERO,2250,2750,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4711,SCROLL_OF_ENSTONE,1827,2233,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4712,SCROLL_OF_ENTHUNDER,1363,1666,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4713,SCROLL_OF_ENWATER,6366,7781,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4715,SCROLL_OF_REPRISAL,28500,28500,1,1,1,0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua
4716,SCROLL_OF_REGEN,3888,4752,1,1,1,0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4718,SCROLL_OF_REGEN_II,7047,8613,1,1,1,0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4720,SCROLL_OF_FLASH,27000,38500,1,2,2,0,GENERAL|GENERAL_FAME,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua
4721,SCROLL_OF_REPOSE,29700,36300,1,1,1,1,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua
4728,SCROLL_OF_TELEPORT_YHOAT,34656,34656,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4729,SCROLL_OF_TELEPORT_ALTEP,34656,34656,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4730,SCROLL_OF_TELEPORT_HOLLA,32176,32176,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4731,SCROLL_OF_TELEPORT_DEM,32176,32176,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4732,SCROLL_OF_TELEPORT_MEA,32176,32176,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4734,SCROLL_OF_PROTECTRA_II,7074,7074,1,2,2,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4735,SCROLL_OF_PROTECTRA_III,19200,19200,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4736,SCROLL_OF_PROTECTRA_IV,72900,104500,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4737,SCROLL_OF_PROTECTRA_V,119240,119240,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4738,SCROLL_OF_SHELLRA,1760,1760,1,2,2,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4739,SCROLL_OF_SHELLRA_II,14080,14080,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4740,SCROLL_OF_SHELLRA_III,26244,26244,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4742,SCROLL_OF_SHELLRA_V,124540,124540,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4744,SCROLL_OF_INVISIBLE,5178,6329,1,2,2,0,GENERAL|GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua
4745,SCROLL_OF_SNEAK,2250,2750,1,2,2,0,GENERAL|GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua
4746,SCROLL_OF_DEODORIZE,1165,1424,1,2,2,0,GENERAL|GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua
4747,SCROLL_OF_TELEPORT_VAHZL,34656,34656,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4750,SCROLL_OF_RERAISE_III,99375,660000,1,2,2,0,GENERAL|GENERAL_FAME,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua
4752,SCROLL_OF_FIRE,837,1023,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4753,SCROLL_OF_FIRE_II,16560,20240,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4754,SCROLL_OF_FIRE_III,33306,33306,1,2,2,0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4755,SCROLL_OF_FIRE_IV,148500,148500,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4756,SCROLL_OF_FIRE_V,162500,162500,1,1,1,0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4757,SCROLL_OF_BLIZZARD,1584,1936,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4758,SCROLL_OF_BLIZZARD_II,21870,26730,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4759,SCROLL_OF_BLIZZARD_III,39368,39368,1,2,2,0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4760,SCROLL_OF_BLIZZARD_IV,166250,166250,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4761,SCROLL_OF_BLIZZARD_V,186375,186375,1,1,1,0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4762,SCROLL_OF_AERO,324,396,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4763,SCROLL_OF_AERO_II,11970,14630,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4764,SCROLL_OF_AERO_III,27744,27744,1,2,2,0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4765,SCROLL_OF_AERO_IV,131750,131750,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4766,SCROLL_OF_AERO_V,144875,144875,1,1,1,0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4767,SCROLL_OF_STONE,60,74,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4768,SCROLL_OF_STONE_II,5751,7029,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4769,SCROLL_OF_STONE_III,19932,19932,1,2,2,0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4770,SCROLL_OF_STONE_IV,108000,108000,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4771,SCROLL_OF_STONE_V,123750,123750,1,1,1,0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4772,SCROLL_OF_THUNDER,3261,3986,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4773,SCROLL_OF_THUNDER_II,27900,34100,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4774,SCROLL_OF_THUNDER_III,45930,45930,1,2,2,0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4775,SCROLL_OF_THUNDER_IV,185000,185000,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4777,SCROLL_OF_WATER,140,171,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4778,SCROLL_OF_WATER_II,8100,9900,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4779,SCROLL_OF_WATER_III,22682,22682,1,2,2,0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4780,SCROLL_OF_WATER_IV,116000,116000,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4781,SCROLL_OF_WATER_V,133110,133110,1,1,1,0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4782,SCROLL_OF_FIRAGA,7025,8586,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4783,SCROLL_OF_FIRAGA_II,21307,21307,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4784,SCROLL_OF_FIRAGA_III,112000,112000,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4787,SCROLL_OF_BLIZZAGA,10710,13090,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4788,SCROLL_OF_BLIZZAGA_II,26244,26244,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4789,SCROLL_OF_BLIZZAGA_III,127500,127500,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4792,SCROLL_OF_AEROGA,4147,5068,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4793,SCROLL_OF_AEROGA_II,19800,19800,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4794,SCROLL_OF_AEROGA_III,95625,95625,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4797,SCROLL_OF_STONEGA,1165,1424,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4798,SCROLL_OF_STONEGA_II,12000,12000,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4799,SCROLL_OF_STONEGA_III,69875,69875,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4802,SCROLL_OF_THUNDAGA,15120,18480,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4803,SCROLL_OF_THUNDAGA_II,31681,31681,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4804,SCROLL_OF_THUNDAGA_III,144000,144000,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4807,SCROLL_OF_WATERGA,2097,2563,1,2,2,1,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4808,SCROLL_OF_WATERGA_II,13050,13050,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4809,SCROLL_OF_WATERGA_III,82250,82250,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4812,SCROLL_OF_FLARE,71250,71250,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4813,SCROLL_OF_FLARE_II,119180,119180,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4814,SCROLL_OF_FREEZE,52500,52500,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4815,SCROLL_OF_FREEZE_II,119180,119180,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4816,SCROLL_OF_TORNADO,56250,56250,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4817,SCROLL_OF_TORNADO_II,119180,119180,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4818,SCROLL_OF_QUAKE,60000,60000,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4819,SCROLL_OF_QUAKE_II,119180,119180,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4820,SCROLL_OF_BURST,63750,63750,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4821,SCROLL_OF_BURST_II,119180,119180,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4822,SCROLL_OF_FLOOD,67500,67500,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4823,SCROLL_OF_FLOOD_II,119180,119180,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4828,SCROLL_OF_POISON,81,101,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4829,SCROLL_OF_POISON_II,22680,27720,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4833,SCROLL_OF_POISONGA,4644,5676,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4838,SCROLL_OF_BIO,360,440,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4839,SCROLL_OF_BIO_II,12600,15400,1,3,3,1,GENERAL|GENERAL_FAME|NATION,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4840,SCROLL_OF_BIO_III,139125,139125,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4843,SCROLL_OF_BURN,4644,5676,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4844,SCROLL_OF_FROST,3688,4507,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4845,SCROLL_OF_CHOKE,2250,2750,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4846,SCROLL_OF_RASP,1827,2233,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4847,SCROLL_OF_SHOCK,1363,1666,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4848,SCROLL_OF_DROWN,6366,7781,1,3,3,3,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4849,SCROLL_OF_ADDLE,130378,130378,1,2,2,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4853,SCROLL_OF_DRAIN,10428,10428,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
