itemid,name,vendor_reference,vendor_reference_source_count,actual_vendor_source,vendor_reference_only,priced_source_count,vendor_source_count,gated_source_count,has_hard_floor,vendor_price_min,vendor_price_max,source_types,source_files,buyer_vendor_block,seller_vendor_floor_required,seller_vendor_ready,activation_ready,auto_live_promotion
4626,SCROLL_OF_STONA,1,2,1,0,2,2,0,1,19200.0,19200.0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4627,SCROLL_OF_VIRUNA,1,2,1,0,2,2,0,1,13300.0,13300.0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4628,SCROLL_OF_CURSNA,1,2,1,0,2,2,0,1,8586.0,8586.0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4629,SCROLL_OF_HOLY,1,3,1,0,3,3,0,1,31500.0,38500.0,GENERAL|GENERAL_FAME,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua|scripts/zones/Selbina/npcs/Quelpia.lua,1,1,1,0,0
4631,SCROLL_OF_DIA,1,3,1,0,3,3,3,1,81.0,101.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4632,SCROLL_OF_DIA_II,1,2,1,0,2,2,1,1,10080.0,12320.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4633,SCROLL_OF_DIA_III,1,1,1,0,1,1,0,1,139135.0,139135.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4636,SCROLL_OF_BANISH,1,3,1,0,3,3,3,1,140.0,171.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4637,SCROLL_OF_BANISH_II,1,2,1,0,2,2,1,1,8100.0,9900.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4638,SCROLL_OF_BANISH_III,1,3,1,0,1,1,0,1,77400.0,94600.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Tavnazian_Safehold/npcs/Mazuro-Oozuro.lua|scripts/zones/Tavnazian_Safehold/npcs/Nilerouche.lua,1,1,1,0,0
4641,SCROLL_OF_DIAGA,1,3,1,0,3,3,3,1,1165.0,1424.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4646,SCROLL_OF_BANISHGA,1,3,1,0,3,3,3,1,1165.0,1424.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4647,SCROLL_OF_BANISHGA_II,1,2,1,0,2,2,0,1,20000.0,20000.0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4651,SCROLL_OF_PROTECT,1,3,1,0,3,3,3,1,219.0,268.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4652,SCROLL_OF_PROTECT_II,1,2,1,0,2,2,1,1,6366.0,7781.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4653,SCROLL_OF_PROTECT_III,1,2,1,0,2,2,0,1,32000.0,32000.0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4654,SCROLL_OF_PROTECT_IV,1,3,1,0,3,3,1,1,76500.0,110000.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4655,SCROLL_OF_PROTECT_V,1,1,1,0,1,1,0,1,103882.0,126967.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua,1,1,1,0,0
4656,SCROLL_OF_SHELL,1,3,1,0,3,3,3,1,1584.0,1936.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4657,SCROLL_OF_SHELL_II,1,2,1,0,2,2,1,1,15840.0,19360.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4658,SCROLL_OF_SHELL_III,1,1,1,0,1,1,0,1,26244.0,26244.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4660,SCROLL_OF_SHELL_V,1,1,1,0,1,1,0,1,122350.0,149539.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua,1,1,1,0,0
4661,SCROLL_OF_BLINK,1,3,1,0,3,3,3,1,2097.0,2563.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4662,SCROLL_OF_STONESKIN,1,3,1,0,3,3,3,1,6958.0,8586.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4663,SCROLL_OF_AQUAVEIL,1,2,1,0,2,2,2,1,360.0,440.0,NATION,scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4664,SCROLL_OF_SLOW,1,3,1,0,3,3,3,1,828.0,1023.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Kususu.lua,1,1,1,0,0
4665,SCROLL_OF_HASTE,1,2,1,0,2,2,1,1,18000.0,22000.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4668,SCROLL_OF_BARFIRE,1,1,1,0,1,1,0,1,1760.0,1760.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4669,SCROLL_OF_BARBLIZZARD,1,1,1,0,1,1,0,1,3624.0,3624.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4670,SCROLL_OF_BARAERO,1,1,1,0,1,1,0,1,930.0,930.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4671,SCROLL_OF_BARSTONE,1,1,1,0,1,1,0,1,156.0,156.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4672,SCROLL_OF_BARTHUNDER,1,1,1,0,1,1,0,1,5754.0,5754.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4673,SCROLL_OF_BARWATER,1,1,1,0,1,1,0,1,360.0,360.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4674,SCROLL_OF_BARFIRA,1,1,1,0,1,1,0,1,1760.0,1760.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4675,SCROLL_OF_BARBLIZZARA,1,1,1,0,1,1,0,1,3624.0,3624.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4676,SCROLL_OF_BARAERA,1,1,1,0,1,1,0,1,930.0,930.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4677,SCROLL_OF_BARSTONRA,1,1,1,0,1,1,0,1,156.0,156.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4678,SCROLL_OF_BARTHUNDRA,1,1,1,0,1,1,0,1,5754.0,5754.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4679,SCROLL_OF_BARWATERA,1,1,1,0,1,1,0,1,360.0,360.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4680,SCROLL_OF_BARSLEEP,1,1,1,0,1,1,0,1,244.0,244.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4681,SCROLL_OF_BARPOISON,1,1,1,0,1,1,0,1,400.0,400.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4682,SCROLL_OF_BARPARALYZE,1,1,1,0,1,1,0,1,780.0,780.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4683,SCROLL_OF_BARBLIND,1,1,1,0,1,1,0,1,2030.0,2030.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4684,SCROLL_OF_BARSILENCE,1,1,1,0,1,1,0,1,4608.0,4608.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4685,SCROLL_OF_BARPETRIFY,1,1,1,0,1,1,0,1,15120.0,15120.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4686,SCROLL_OF_BARVIRUS,1,1,1,0,1,1,0,1,9600.0,9600.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4687,SCROLL_OF_RECALL_JUGNER,1,1,1,0,1,1,0,1,60750.0,60750.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4688,SCROLL_OF_RECALL_PASHH,1,1,1,0,1,1,0,1,60750.0,60750.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4689,SCROLL_OF_RECALL_MERIPH,1,1,1,0,1,1,0,1,60750.0,60750.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4690,SCROLL_OF_BARAMNESIA,1,1,1,0,1,1,0,1,27216.0,33264.0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua,1,1,1,0,0
4691,SCROLL_OF_BARAMNESRA,1,1,1,0,1,1,0,1,27216.0,33264.0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua,1,1,1,0,0
4694,SCROLL_OF_BARSLEEPRA,1,1,1,0,1,1,0,1,244.0,244.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4695,SCROLL_OF_BARPOISONRA,1,1,1,0,1,1,0,1,400.0,400.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4696,SCROLL_OF_BARPALARYZRA,1,1,1,0,1,1,0,1,780.0,780.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4697,SCROLL_OF_BARBLINDRA,1,1,1,0,1,1,0,1,2030.0,2030.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4698,SCROLL_OF_BARSILENCERA,1,1,1,0,1,1,0,1,4608.0,4608.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4699,SCROLL_OF_BARPETRA,1,1,1,0,1,1,0,1,15120.0,15120.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4700,SCROLL_OF_BARVIRA,1,1,1,0,1,1,0,1,9600.0,9600.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4701,SCROLL_OF_CURA,1,1,1,0,1,1,0,1,19656.0,24024.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua,1,1,1,0,0
4702,SCROLL_OF_SACRIFICE,1,1,1,0,1,1,0,1,60840.0,74360.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua,1,1,1,0,0
4703,SCROLL_OF_ESUNA,1,1,1,0,1,1,0,1,63180.0,77220.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua,1,1,1,0,0
4704,SCROLL_OF_AUSPICE,1,1,1,0,1,1,0,1,30294.0,37026.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Brave_Ox.lua,1,1,1,0,0
4706,SCROLL_OF_ENLIGHT,1,1,1,0,1,1,0,1,100800.0,100800.0,GENERAL,scripts/zones/Nashmau/npcs/Mamaroon.lua,1,1,1,0,0
4707,SCROLL_OF_ENDARK,1,1,1,0,1,1,0,1,100800.0,100800.0,GENERAL,scripts/zones/Nashmau/npcs/Mamaroon.lua,1,1,1,0,0
4708,SCROLL_OF_ENFIRE,1,3,1,0,3,3,1,1,4644.0,5676.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4709,SCROLL_OF_ENBLIZZARD,1,3,1,0,3,3,1,1,3688.0,4507.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4710,SCROLL_OF_ENAERO,1,3,1,0,3,3,1,1,2250.0,2750.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4711,SCROLL_OF_ENSTONE,1,3,1,0,3,3,1,1,1827.0,2233.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4712,SCROLL_OF_ENTHUNDER,1,3,1,0,3,3,1,1,1363.0,1666.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4713,SCROLL_OF_ENWATER,1,3,1,0,3,3,1,1,6366.0,7781.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Quelpia.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4715,SCROLL_OF_REPRISAL,1,1,1,0,1,1,0,1,28500.0,28500.0,GENERAL,scripts/zones/Al_Zahbi/npcs/Zafif.lua,1,1,1,0,0
4716,SCROLL_OF_REGEN,1,1,1,0,1,1,0,1,3888.0,4752.0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua,1,1,1,0,0
4718,SCROLL_OF_REGEN_II,1,1,1,0,1,1,0,1,7047.0,8613.0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua,1,1,1,0,0
4720,SCROLL_OF_FLASH,1,2,1,0,2,2,0,1,27000.0,38500.0,GENERAL|GENERAL_FAME,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua,1,1,1,0,0
4721,SCROLL_OF_REPOSE,1,1,1,0,1,1,1,1,29700.0,36300.0,NATION,scripts/zones/Bastok_Markets/npcs/Sororo.lua,1,1,1,0,0
4728,SCROLL_OF_TELEPORT_YHOAT,1,1,1,0,1,1,0,1,34656.0,34656.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4729,SCROLL_OF_TELEPORT_ALTEP,1,1,1,0,1,1,0,1,34656.0,34656.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4730,SCROLL_OF_TELEPORT_HOLLA,1,1,1,0,1,1,0,1,32176.0,32176.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4731,SCROLL_OF_TELEPORT_DEM,1,1,1,0,1,1,0,1,32176.0,32176.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4732,SCROLL_OF_TELEPORT_MEA,1,1,1,0,1,1,0,1,32176.0,32176.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4734,SCROLL_OF_PROTECTRA_II,1,2,1,0,2,2,0,1,7074.0,7074.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4735,SCROLL_OF_PROTECTRA_III,1,1,1,0,1,1,0,1,19200.0,19200.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4736,SCROLL_OF_PROTECTRA_IV,1,3,1,0,3,3,1,1,72900.0,104500.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua,1,1,1,0,0
4737,SCROLL_OF_PROTECTRA_V,1,1,1,0,1,1,0,1,119240.0,119240.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4738,SCROLL_OF_SHELLRA,1,2,1,0,2,2,0,1,1760.0,1760.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4739,SCROLL_OF_SHELLRA_II,1,1,1,0,1,1,0,1,14080.0,14080.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4740,SCROLL_OF_SHELLRA_III,1,1,1,0,1,1,0,1,26244.0,26244.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4742,SCROLL_OF_SHELLRA_V,1,1,1,0,1,1,0,1,124540.0,124540.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Hasim.lua,1,1,1,0,0
4744,SCROLL_OF_INVISIBLE,1,2,1,0,2,2,0,1,5178.0,6329.0,GENERAL|GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua,1,1,1,0,0
4745,SCROLL_OF_SNEAK,1,2,1,0,2,2,0,1,2250.0,2750.0,GENERAL|GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua,1,1,1,0,0
4746,SCROLL_OF_DEODORIZE,1,2,1,0,2,2,0,1,1165.0,1424.0,GENERAL|GENERAL_FAME,scripts/zones/Mhaura/npcs/Tya_Padolih.lua|scripts/zones/Selbina/npcs/Falgima.lua,1,1,1,0,0
4747,SCROLL_OF_TELEPORT_VAHZL,1,1,1,0,1,1,0,1,34656.0,34656.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
4750,SCROLL_OF_RERAISE_III,1,2,1,0,2,2,0,1,99375.0,660000.0,GENERAL|GENERAL_FAME,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua,1,1,1,0,0
4752,SCROLL_OF_FIRE,1,3,1,0,3,3,3,1,837.0,1023.0,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua,1,1,1,0,0
4753,SCROLL_OF_FIRE_II,1,2,1,0,2,2,1,1,16560.0,20240.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua,1,1,1,0,0
4754,SCROLL_OF_FIRE_III,1,2,1,0,2,2,0,1,33306.0,33306.0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4755,SCROLL_OF_FIRE_IV,1,1,1,0,1,1,0,1,148500.0,148500.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4756,SCROLL_OF_FIRE_V,1,1,1,0,1,1,0,1,162500.0,162500.0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua,1,1,1,0,0
4757,SCROLL_OF_BLIZZARD,1,3,1,0,3,3,3,1,1584.0,1936.0,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua,1,1,1,0,0
4758,SCROLL_OF_BLIZZARD_II,1,2,1,0,2,2,1,1,21870.0,26730.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua,1,1,1,0,0
4759,SCROLL_OF_BLIZZARD_III,1,2,1,0,2,2,0,1,39368.0,39368.0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4760,SCROLL_OF_BLIZZARD_IV,1,1,1,0,1,1,0,1,166250.0,166250.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4761,SCROLL_OF_BLIZZARD_V,1,1,1,0,1,1,0,1,186375.0,186375.0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua,1,1,1,0,0
4762,SCROLL_OF_AERO,1,3,1,0,3,3,3,1,324.0,396.0,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua,1,1,1,0,0
4763,SCROLL_OF_AERO_II,1,2,1,0,2,2,1,1,11970.0,14630.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua,1,1,1,0,0
4764,SCROLL_OF_AERO_III,1,2,1,0,2,2,0,1,27744.0,27744.0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4765,SCROLL_OF_AERO_IV,1,1,1,0,1,1,0,1,131750.0,131750.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4766,SCROLL_OF_AERO_V,1,1,1,0,1,1,0,1,144875.0,144875.0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua,1,1,1,0,0
4767,SCROLL_OF_STONE,1,3,1,0,3,3,3,1,60.0,74.0,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua,1,1,1,0,0
4768,SCROLL_OF_STONE_II,1,2,1,0,2,2,1,1,5751.0,7029.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua,1,1,1,0,0
4769,SCROLL_OF_STONE_III,1,2,1,0,2,2,0,1,19932.0,19932.0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4770,SCROLL_OF_STONE_IV,1,1,1,0,1,1,0,1,108000.0,108000.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4771,SCROLL_OF_STONE_V,1,1,1,0,1,1,0,1,123750.0,123750.0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua,1,1,1,0,0
4772,SCROLL_OF_THUNDER,1,3,1,0,3,3,3,1,3261.0,3986.0,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua,1,1,1,0,0
4773,SCROLL_OF_THUNDER_II,1,2,1,0,2,2,1,1,27900.0,34100.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua,1,1,1,0,0
4774,SCROLL_OF_THUNDER_III,1,2,1,0,2,2,0,1,45930.0,45930.0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4775,SCROLL_OF_THUNDER_IV,1,1,1,0,1,1,0,1,185000.0,185000.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4777,SCROLL_OF_WATER,1,3,1,0,3,3,3,1,140.0,171.0,NATION,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua,1,1,1,0,0
4778,SCROLL_OF_WATER_II,1,2,1,0,2,2,1,1,8100.0,9900.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua,1,1,1,0,0
4779,SCROLL_OF_WATER_III,1,2,1,0,2,2,0,1,22682.0,22682.0,GENERAL,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4780,SCROLL_OF_WATER_IV,1,1,1,0,1,1,0,1,116000.0,116000.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
4781,SCROLL_OF_WATER_V,1,1,1,0,1,1,0,1,133110.0,133110.0,GENERAL,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua,1,1,1,0,0
4782,SCROLL_OF_FIRAGA,1,2,1,0,2,2,1,1,7025.0,8586.0,GENERAL_FAME|NATION,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua,1,1,1,0,0
4783,SCROLL_OF_FIRAGA_II,1,1,1,0,1,1,0,1,21307.0,21307.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Susu.lua,1,1,1,0,0
